Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2022/01/02 00:00:00;2022/01/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;6.1;6.0708333333;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2022/01/02 00:00:00;2022/01/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;19.0;19.425;µg-m3;100.0;100;100.0;R;1;48.868772;2.311231
2022/01/02 00:00:00;2022/01/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04034;VITRY-SUR-SEINE;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;13.0;13.05;µg-m3;100.0;100;100.0;R;1;48.775897;2.375788
2022/01/02 00:00:00;2022/01/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04037;PARIS 13eme;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;14.0;14.1333333333;µg-m3;100.0;100;100.0;A;1;48.82861;2.360278
2022/01/02 00:00:00;2022/01/02 23:59:59;AIRPARIF;FR11ZRE01;ZR ILE-DE-FRANCE;FR04038;Zone Rurale SO;Rurale régionale;NO2;Fond;Oui;mesures fixes;Moy. journalière;3.6;3.6333333333;µg-m3;100.0;100;100.0;A;1;48.581944;1.883333
2022/01/02 00:00:00;2022/01/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;13.0;13.3416666667;µg-m3;100.0;100;100.0;A;1;48.95139;2.223611
2022/01/02 00:00:00;2022/01/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;17.0;16.8708333333;µg-m3;100.0;100;100.0;R;1;48.86212;2.344616
2022/01/02 00:00:00;2022/01/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04058;Auto A1 -Saint-Denis;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;35.0;34.9041666667;µg-m3;100.0;100;100.0;R;1;48.925278;2.356667
2022/01/02 00:00:00;2022/01/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04059;SAINT-DENIS;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;18.0;18.0375;µg-m3;100.0;100;100.0;A;1;48.93722;2.361667
2022/01/02 00:00:00;2022/01/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04060;PARIS 7eme;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;13.0;12.6333333333;µg-m3;100.0;100;100.0;A;1;48.8572;2.2933
2022/01/02 00:00:00;2022/01/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04063;MANTES-LA-JOLIE;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;13.0;12.6208333333;µg-m3;100.0;100;100.0;R;1;48.9964;1.7033
2022/01/02 00:00:00;2022/01/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04069;MELUN;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;8.7;8.6625;µg-m3;100.0;100;100.0;A;1;48.54139;2.661389
2022/01/02 00:00:00;2022/01/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04071;Rue Bonaparte;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;21.0;21.2833333333;µg-m3;100.0;100;100.0;A;1;48.856388;2.335278
2022/01/02 00:00:00;2022/01/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04098;LOGNES;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;8.7;8.7041666667;µg-m3;100.0;100;100.0;R;1;48.84028;2.635278
2022/01/02 00:00:00;2022/01/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04100;VILLEMOMBLE;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;13.0;13.2166666667;µg-m3;100.0;100;100.0;A;1;48.881947;2.507222
2022/01/02 00:00:00;2022/01/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04101;CHAMPIGNY-SUR-MARNE;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;14.0;13.8208333333;µg-m3;100.0;100;100.0;A;1;48.816387;2.5175
2022/01/02 00:00:00;2022/01/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04118;Place de l'Opéra;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;27.0;27.3347826087;µg-m3;96.0;100;96.0;R;1;48.870274;2.3325
2022/01/02 00:00:00;2022/01/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04122;RN6-MELUN;Périurbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;18.0;18.1541666667;µg-m3;100.0;100;100.0;A;1;48.528057;2.653611
2022/01/02 00:00:00;2022/01/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04123;RN2-PANTIN;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;28.0;28.3666666667;µg-m3;100.0;100;100.0;A;1;48.90222;2.390833
2022/01/02 00:00:00;2022/01/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04131;Boulevard Haussmann;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;26.0;26.3208333333;µg-m3;100.0;100;100.0;R;1;48.873333;2.330278
2022/01/02 00:00:00;2022/01/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04135;Boulevard Soult;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;25.0;24.5625;µg-m3;100.0;100;100.0;R;1;48.83796;2.408061
2022/01/02 00:00:00;2022/01/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04141;Quai des Celestins;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;17.0;17.0375;µg-m3;100.0;100;100.0;A;1;48.85278;2.360556
2022/01/02 00:00:00;2022/01/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04149;MONTGERON;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;8.7;8.7458333333;µg-m3;100.0;100;100.0;A;1;48.7067;2.4572
2022/01/02 00:00:00;2022/01/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04156;BOBIGNY;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;15.0;14.6291666667;µg-m3;100.0;100;100.0;R;1;48.902504;2.4525
2022/01/02 00:00:00;2022/01/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04179;PARIS Stade Lenglen;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;9.1;9.0791666667;µg-m3;100.0;100;100.0;R;1;48.830387;2.269889
2022/01/02 00:00:00;2022/01/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04180;RN20 - MONTLHERY;Périurbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;30.0;30.4;µg-m3;100.0;100;100.0;A;1;48.64093;2.26872
2022/01/02 00:00:00;2022/01/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04319;TREMBLAY-EN-FRANCE;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;13.0;13.0833333333;µg-m3;100.0;100;100.0;A;1;48.95555;2.575278
2022/01/02 00:00:00;2022/01/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04323;EVRY;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;9.1;9.0625;µg-m3;100.0;100;100.0;A;1;48.62722;2.429167
2022/01/02 00:00:00;2022/01/02 23:59:59;AIRPARIF;FR11ZRE01;ZR ILE-DE-FRANCE;FR04328;Zone Rurale SE;Rurale régionale;NO2;Fond;Oui;mesures fixes;Moy. journalière;4.2;4.2125;µg-m3;100.0;100;100.0;A;1;48.3547;2.6453
2022/01/02 00:00:00;2022/01/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04329;Bld peripherique Est;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;35.0;34.5583333333;µg-m3;100.0;100;100.0;A;1;48.838615;2.412781
2022/01/03 00:00:00;2022/01/03 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04002;GENNEVILLIERS;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;13.0;12.6130434783;µg-m3;96.0;100;96.0;A;1;48.930319;2.29435
2022/01/03 00:00:00;2022/01/03 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04004;PARIS 18eme;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;18.0;17.8666666667;µg-m3;100.0;100;100.0;A;1;48.891666;2.346667
2022/01/03 00:00:00;2022/01/03 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04012;Place Victor Basch;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;36.0;36.2375;µg-m3;100.0;100;100.0;R;1;48.827778;2.3275
2022/01/03 00:00:00;2022/01/03 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04014;PARIS 12eme;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;22.0;21.8043478261;µg-m3;96.0;100;96.0;R;1;48.837223;2.3939
2022/01/03 00:00:00;2022/01/03 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04017;NEUILLY-SUR-SEINE;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;16.0;16.2666666667;µg-m3;100.0;100;100.0;A;1;48.88139;2.278056
2022/01/03 00:00:00;2022/01/03 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04018;AUBERVILLIERS;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;22.0;22.0047619048;µg-m3;88.0;100;88.0;A;1;48.9039;2.3847
2022/01/03 00:00:00;2022/01/03 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04024;GONESSE;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;19.0;19.325;µg-m3;50.0;100;50.0;N;-1;48.99083;2.444722
2022/01/03 00:00:00;2022/01/03 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;6.8;6.8333333333;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2022/01/03 00:00:00;2022/01/03 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;20.0;19.9041666667;µg-m3;100.0;100;100.0;A;1;48.868772;2.311231
2022/01/03 00:00:00;2022/01/03 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04034;VITRY-SUR-SEINE;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;16.0;16.1166666667;µg-m3;100.0;100;100.0;A;1;48.775897;2.375788
2022/01/03 00:00:00;2022/01/03 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04037;PARIS 13eme;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;17.0;17.1333333333;µg-m3;100.0;100;100.0;R;1;48.82861;2.360278
2022/01/03 00:00:00;2022/01/03 23:59:59;AIRPARIF;FR11ZRE01;ZR ILE-DE-FRANCE;FR04038;Zone Rurale SO;Rurale régionale;NO2;Fond;Oui;mesures fixes;Moy. journalière;2.9;2.9125;µg-m3;100.0;100;100.0;R;1;48.581944;1.883333
2022/01/03 00:00:00;2022/01/03 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04051;ARGENTEUIL;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;17.0;17.4260869565;µg-m3;96.0;100;96.0;R;1;48.95139;2.223611
2022/01/03 00:00:00;2022/01/03 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;19.0;18.7666666667;µg-m3;100.0;100;100.0;A;1;48.86212;2.344616
