Insee - Statistiques locales; ; ; ; ; 
Référentiel géographique : France par commune; ; ; ; ; 
Code;Libellé;Unités légales (en nombre) 2021;Population municipale 2022;Densité de population (historique depuis 1876) 2021;Part construction dans les créations d'ent. 2023
50412;Port-Bail-sur-Mer;181;2522;65.8;4.5
50413;Précey;25;567;74.4;0
50417;Quettehou;98;1798;90.1;7.7
50419;Quettreville-sur-Sienne;161;3181;64.5;24
50420;Quibou;42;842;49.3;0
50421;Quinéville;26;260;57;0
50422;Raids;7;208;29.4;0
50423;Rampan;7;227;53.3;N/A - résultat non disponible
50425;Rauville-la-Bigot;35;1091;64;25
50426;Rauville-la-Place;14;388;31.7;0
50428;Reffuveille;28;537;22.5;25
50429;Regnéville-sur-Mer;54;731;86.2;0
50430;Reigneville-Bocage;1;38;18.5;N/A - résultat non disponible
50431;Remilly Les Marais;56;1064;47.8;0
50433;Réville;62;1038;97.3;0
50435;Rocheville;19;608;59.1;0
50436;Romagny Fontenay;44;1247;34.7;18.2
50437;Roncey;37;776;64.5;18.2
50442;Le Rozel;19;244;44.7;33.3
50443;Sacey;22;512;33.7;0
50444;Saint-Amand-Villages;105;2523;66;0
50445;Saint-André-de-Bohon;12;369;35.1;0
50446;Saint-André-de-l'Épine;22;553;76;25
50447;Saint-Aubin-des-Préaux;25;475;55.9;0
50448;Saint-Aubin-de-Terregatte;26;651;30.9;42.9
50450;Saint-Barthélemy;13;338;49.2;0
50451;Saint-Brice;9;136;52.2;0
50452;Saint-Brice-de-Landelles;23;651;44.5;10
50453;Sainte-Cécile;54;785;69.5;0
50454;Saint-Christophe-du-Foc;6;412;115.6;N/A - résultat non disponible
50455;Saint-Clair-sur-l'Elle;68;973;122;0
50456;Saint-Clément-Rancoudray;29;548;17;25
50457;Sainte-Colombe;6;181;36.9;0
50461;Saint-Cyr;11;211;36.5;0
50462;Saint-Cyr-du-Bailleul;23;349;15;0
50463;Saint-Denis-le-Gast;35;527;31.4;50
50464;Saint-Denis-le-Vêtu;36;605;44.1;0
50467;Saint-Floxel;20;490;58.2;0
50468;Saint-Fromond;34;749;48.5;20
50469;Sainte-Geneviève;32;309;62.4;N/A - résultat non disponible
50471;Saint-Georges-de-la-Rivière;15;253;69.4;100
50472;Saint-Georges-de-Livoye;10;205;37.3;N/A - résultat non disponible
50473;Saint-Georges-d'Elle;14;378;42.5;0
50474;Saint-Georges-de-Rouelley;41;529;26.4;50
50475;Saint-Georges-Montcocq;48;983;108.9;11.1
50476;Saint-Germain-d'Elle;9;209;24.1;0
50478;Saint-Germain-de-Tournebut;12;418;30.1;16.7
50479;Saint-Germain-de-Varreville;7;109;18.8;N/A - résultat non disponible
50480;Saint-Germain-le-Gaillard;29;795;56.5;0
50481;Saint-Germain-sur-Ay;58;920;62.5;0
50482;Saint-Germain-sur-Sèves;8;174;20.5;N/A - résultat non disponible
50483;Saint-Gilles;68;987;125.6;0
50484;Saint-Hilaire-du-Harcouët;425;5735;122.4;2.2
50486;Saint-Jacques-de-Néhou;25;629;29.1;60
50487;Saint-James;269;4966;56.6;12.5
50488;Saint-Jean-de-Daye;29;645;149.3;33.3
50489;Saint-Jean-de-la-Haize;26;538;60.4;0
50490;Saint-Jean-de-la-Rivière;20;366;101.4;0
50491;Saint-Jean-de-Savigny;13;422;56.9;0
50492;Saint-Jean-d'Elle;103;2535;75.1;11.8
50493;Saint-Jean-des-Champs;85;1521;77.1;20
50495;Saint-Jean-du-Corail-des-Bois;2;75;20.7;N/A - résultat non disponible
50496;Saint-Jean-le-Thomas;38;395;163.4;0
50498;Saint-Joseph;29;817;82.8;0
50499;Saint-Laurent-de-Cuves;38;499;33.3;0
50500;Saint-Laurent-de-Terregatte;22;645;40;0
50502;Saint-Lô;1405;19352;835.4;8.1
50504;Saint-Louet-sur-Vire;7;209;28.4;N/A - résultat non disponible
50505;Saint-Loup;23;678;105.1;28.6
50506;Saint-Malo-de-la-Lande;21;462;117;0
50507;Saint-Marcouf;17;353;26.2;0
50509;Sainte-Marie-du-Mont;61;694;26.1;0
50510;Saint-Martin-d'Aubigny;19;606;40;0
50511;Saint-Martin-d'Audouville;12;153;39.8;N/A - résultat non disponible
50512;Saint-Martin-de-Bonfossé;19;536;42;0
50513;Saint-Martin-de-Cenilly;5;206;29;0
50514;Chaulieu;17;287;28.1;0
50517;Saint-Martin-de-Varreville;10;170;20.1;N/A - résultat non disponible
50518;Saint-Martin-le-Bouillant;10;312;26;0
50519;Saint-Martin-le-Gréard;19;618;211.2;0
50521;Saint-Maur-des-Bois;9;157;31.2;N/A - résultat non disponible
50522;Saint-Maurice-en-Cotentin;15;248;33.1;25
50523;Sainte-Mère-Église;188;2910;56.7;7.4
50525;Saint-Michel-de-Montjoie;19;344;23.4;0
50528;Saint-Nicolas-de-Pierrepont;14;299;37;0
50529;Saint-Nicolas-des-Bois;3;92;23.8;N/A - résultat non disponible
50531;Saint-Ovin;32;763;59.1;0
50532;Saint-Pair-sur-Mer;402;4372;293.9;6.4
50533;Saint-Patrice-de-Claids;9;177;31.9;0
50535;Le Parc;55;907;40.3;0
50536;Saint-Pierre-d'Arthéglise;6;169;30.6;N/A - résultat non disponible
50537;Saint-Pierre-de-Coutances;25;396;100;33.3
50538;Saint-Pierre-de-Semilly;20;428;95.2;N/A - résultat non disponible
50539;Saint-Pierre-Église;108;1797;226.1;0
50540;Saint-Pierre-Langers;47;621;74.5;0
50541;Saint-Planchers;76;1451;120;7.7
50542;Saint-Pois;37;462;60.8;0
50543;Saint-Quentin-sur-le-Homme;94;1340;81.4;5.9
50546;Bourgvallées;131;3319;68.6;16.7
50548;Saint-Sauveur-de-Pierrepont;5;122;14.3;0
50549;Saint-Sauveur-la-Pommeraye;20;401;76.7;0
50550;Saint-Sauveur-Villages;135;3250;62.6;12
50551;Saint-Sauveur-le-Vicomte;136;2088;60.2;11.8
50552;Saint-Sébastien-de-Raids;17;325;62.4;33.3
50553;Saint-Senier-de-Beuvron;12;329;29.7;0
50554;Saint-Senier-sous-Avranches;71;1426;166;8.3
50556;Sainte-Suzanne-sur-Vire;16;694;139;N/A - résultat non disponible
50562;Saint-Vaast-la-Hougue;159;1666;268.2;5.6
50563;Saint-Vigor-des-Monts;17;283;18;25
50564;Terre-et-Marais;48;1288;36.6;0
50565;Sartilly-Baie-Bocage;200;2843;92.4;3.8
50567;Saussemesnil;33;912;41.8;0
50568;Saussey;26;458;50.8;0
50569;Savigny;14;433;43.2;0
50570;Savigny-le-Vieux;25;402;23.7;50
50571;Sébeville;0;34;11.8;N/A - résultat non disponible
50572;Sénoville;9;191;26.3;0
50574;Servon;12;257;28.5;100
50575;Sideville;32;840;108;0
50576;Siouville-Hague;44;936;147.6;0
50577;Sortosville-en-Beaumont;13;302;30;0
50578;Sortosville;4;78;30.6;0
50579;Sottevast;73;1455;133.7;0
50580;Sotteville;14;483;77.8;0
50582;Sourdeval;182;3040;59.3;11.5
50584;Subligny;31;377;48.4;0
50585;Surtainville;42;1169;79.7;10
50587;Taillepied;0;17;7;N/A - résultat non disponible
50588;Tamerville;34;693;37.9;0
50589;Tanis;23;273;37.1;0
50590;Le Tanu;16;421;40.8;0
50591;Le Teilleul;116;1692;25.1;10
50592;Tessy-Bocage;134;2219;64.9;0
50593;Teurthéville-Bocage;17;594;27.5;20
50594;Teurthéville-Hague;33;1029;81.1;0
50596;Théville;12;311;41.2;0
50597;Tirepied-sur-Sée;52;953;42.3;25
50598;Tocqueville;7;257;44.4;N/A - résultat non disponible
50599;Tollevast;83;1650;131.3;33.3
50601;Torigny-les-Villes;270;4441;113.2;6.1
50603;Tourville-sur-Sienne;53;772;103.1;0
50604;Tréauville;30;727;57.3;0
50606;Tribehou;19;511;51.6;0
50607;La Trinité;21;401;43.3;0
50609;Turqueville;5;127;23.8;0
50610;Urville;9;196;39.2;0
50612;Vains;45;760;87.5;0
50613;Valcanville;22;391;60.9;0
50615;Valognes;490;6896;434.5;11.8
50616;Le Val-Saint-Père;118;1914;173.4;7.1
50617;Varenguebec;9;329;15.9;50
50618;Varouville;6;222;54.2;0
50619;Le Vast;17;325;25.2;0
50621;Vaudreville;1;72;21.8;0
50624;La Vendelée;23;468;93.8;0
50626;Ver;27;384;28.7;40
50628;Vernix;8;155;26.5;N/A - résultat non disponible
50629;Vesly;30;732;32.8;0
50633;Le Vicel;4;119;24.7;0
50634;Videcosville;4;88;35.5;N/A - résultat non disponible
50637;Villebaudon;17;325;56.6;0
50639;Villedieu-les-Poêles-Rouffigny;332;3845;260.7;0
50641;Villiers-Fossard;29;644;76.1;0
50643;Virandeville;48;771;93.8;9.1
50647;Yquelon;134;1186;544.4;12.5
50648;Yvetot-Bocage;38;1188;95.2;25
51001;Ablancourt;6;165;23.3;0
51002;Saint-Martin-d'Ablois;79;1355;62.8;0
51003;Aigny;7;287;25.2;0
51004;Allemanche-Launay-et-Soyer;6;118;7.6;0
51005;Allemant;16;184;11.2;N/A - résultat non disponible
51006;Alliancelles;5;151;21.6;N/A - résultat non disponible
51007;Ambonnay;90;962;81.2;28.6
51008;Ambrières;7;212;21.1;33.3
51009;Anglure;57;789;99;14.3
51010;Angluzelles-et-Courcelles;7;143;10.4;0
51012;Anthenay;5;71;10.7;N/A - résultat non disponible
51013;Aougny;8;101;13.4;0
51014;Arcis-le-Ponsart;20;287;18.6;0
51015;Argers;6;109;15.6;0
51016;Arrigny;18;233;14.9;0
51017;Arzillières-Neuville;14;326;26.7;0
51018;Athis;32;888;52.8;0
51019;Aubérive;17;247;9.2;0
51020;Aubilly;5;51;16.5;N/A - résultat non disponible
51022;Aulnay-l'Aître;11;176;22;N/A - résultat non disponible
51023;Aulnay-sur-Marne;19;276;30.1;0
51025;Auménancourt;66;1118;86.3;9.1
51027;Auve;16;313;13.1;0
51028;Avenay-Val-d'Or;44;961;78.8;0
51029;Avize;126;1751;231;10
51030;Aÿ-Champagne;324;5148;162.7;4
51031;Baconnes;27;292;13.6;0
51032;Bagneux;20;408;29.9;33.3
51033;Le Baizil;8;271;17.9;0
51034;Bannay;1;23;3.1;0
51035;Bannes;19;248;10.5;0
51036;Barbonne-Fayel;34;481;20.1;22.2
51037;Baslieux-lès-Fismes;15;342;61.2;0
51038;Baslieux-sous-Châtillon;14;175;30.3;0
51039;Bassu;6;94;9;0
51040;Bassuet;14;239;28.9;50
51041;Baudement;4;99;11.6;0
51042;Baye;16;390;21.5;0
51043;Bazancourt;126;2441;205.2;0
51044;Beaumont-sur-Vesle;30;770;136.4;0
51045;Beaunay;4;103;29.2;0
51046;Beine-Nauroy;57;987;23.2;0
51047;Belval-en-Argonne;0;44;3.6;0
51048;Belval-sous-Châtillon;15;171;23.6;0
51049;Bergères-lès-Vertus;47;580;31.8;25
51050;Bergères-sous-Montmirail;8;145;13.2;50
51051;Berméricourt;28;263;31.8;33.3
51052;Berru;32;618;44.6;0
51053;Berzieux;3;71;6.3;0
51054;Bétheniville;58;1270;72.2;15.4
51055;Bétheny;460;7030;356.1;0
51056;Bethon;15;228;15.4;0
51057;Bettancourt-la-Longue;3;75;12.3;100
51058;Bezannes;711;4456;500.7;7.2
51059;Bignicourt-sur-Marne;15;373;131.4;14.3
51060;Bignicourt-sur-Saulx;5;156;14.4;0
51061;Billy-le-Grand;15;139;17.8;0
51062;Binarville;0;87;5.5;N/A - résultat non disponible
51065;Blacy;37;618;35.8;33.3
51066;Blaise-sous-Arzillières;15;318;46.6;0
51068;Blesme;3;197;29.9;0
51069;Bligny;7;115;44.8;0
51070;Boissy-le-Repos;8;233;15;0
51071;Bouchy-Saint-Genest;10;210;10.4;0
51072;Bouilly;15;229;40.6;0
51073;Bouleuse;7;226;55;0
51074;Boult-sur-Suippe;68;1793;90.5;0
51075;Bourgogne-Fresne;103;1454;53.7;12.5
51076;Boursault;18;407;25.6;0
51077;Bouvancourt;11;175;13.6;N/A - résultat non disponible
51078;Bouy;26;536;24.4;50
51079;Bouzy;76;833;134;0
51080;Brandonvillers;8;196;16.6;0
51081;Branscourt;15;315;86.8;0
51082;Braux-Sainte-Cohière;4;94;15.1;0
51083;Braux-Saint-Remy;6;81;8.5;0
51084;Bréban;5;84;7.8;0
51085;Le Breuil;20;377;23.5;25
51086;Breuil-sur-Vesle;17;326;50.8;0
51087;Breuvery-sur-Coole;14;210;21.3;0
51088;Brimont;22;453;35.9;0
51089;Brouillet;7;60;14;0
51090;Broussy-le-Grand;18;312;14.8;0
51091;Broussy-le-Petit;4;137;11.5;0
51092;Broyes;16;341;22.7;0
51093;Brugny-Vaudancourt;27;437;22.1;0
51094;Brusson;7;187;37.9;0
51095;Le Buisson;4;84;12.9;0
51097;Bussy-le-Château;11;184;7.5;0
51098;Bussy-le-Repos;8;136;6;0
51099;Bussy-Lettrée;24;315;9.6;0
51100;La Caure;7;99;12;0
51101;Caurel;64;696;71;7.7
51102;Cauroy-lès-Hermonville;34;504;48.1;33.3
51103;La Celle-sous-Chantemerle;14;137;11.5;0
51104;Cernay-en-Dormois;3;134;5.4;0
51105;Cernay-lès-Reims;149;1566;91.4;6.1
51106;Cernon;8;126;7.9;N/A - résultat non disponible
51107;Chaintrix-Bierges;13;344;33.2;0
51108;Châlons-en-Champagne;2137;43218;1684.3;8.2
51109;Châlons-sur-Vesle;10;202;44.5;33.3
51110;Chaltrait;3;60;8.7;0
51111;Chambrecy;7;147;24.2;100
51112;Chamery;30;455;84.8;0
51113;Champaubert;12;123;9.6;0
51115;Champfleury;85;603;145.8;10
51116;Champguyon;10;296;17.2;N/A - résultat non disponible
51117;Champigneul-Champagne;18;323;10.8;0
51118;Champigny;151;1616;353.2;0
51119;Champillon;48;511;347.3;7.7
51120;Champlat-et-Boujacourt;11;147;23.4;N/A - résultat non disponible
51121;Champvoisy;17;253;27.4;25
51122;Changy;4;116;18.7;0
51124;Chantemerle;2;49;5.8;0
51125;Chapelaine;2;50;5.9;N/A - résultat non disponible
51126;La Chapelle-Felcourt;6;45;4.7;N/A - résultat non disponible
51127;La Chapelle-Lasson;7;85;5.7;0
51128;La Chapelle-sous-Orbais;6;57;3.7;N/A - résultat non disponible
51129;Charleville;11;260;14.4;0
51130;Charmont;7;236;10.5;33.3
51132;Les Charmontois;5;119;7.9;N/A - résultat non disponible
51133;Le Châtelier;4;63;5.9;N/A - résultat non disponible
51134;Châtelraould-Saint-Louvent;4;253;14.6;33.3
51135;Châtillon-sur-Broué;7;85;12.2;0
51136;Châtillon-sur-Marne;71;621;52.9;0
51137;Châtillon-sur-Morin;13;208;11.8;0
51138;Châtrices;1;36;1.8;N/A - résultat non disponible
51139;Chaudefontaine;14;312;24.1;0
51140;Chaumuzy;17;348;18.2;20
51141;La Chaussée-sur-Marne;31;764;34.9;0
51142;Chavot-Courcourt;30;337;75.6;11.1
51143;Le Chemin;6;62;9.6;N/A - résultat non disponible
51144;Cheminon;24;595;21.6;33.3
51145;Chenay;20;223;57.6;0
51146;Cheniers;4;120;7.4;N/A - résultat non disponible
51147;La Cheppe;15;326;13.5;33.3
51148;Cheppes-la-Prairie;10;141;7.2;0
51149;Chepy;25;456;51.7;0
51150;Cherville;3;84;22.1;N/A - résultat non disponible
51151;Chichey;8;170;23.1;0
51152;Chigny-les-Roses;44;525;121;9.1
51153;Chouilly;84;1062;65.1;0
51154;Clamanges;12;225;9.3;0
51155;Clesles;32;631;46.8;11.1
51156;Cloyes-sur-Marne;2;124;19.6;0
51157;Coizard-Joches;5;91;7.9;N/A - résultat non disponible
51158;Val-des-Marais;38;561;14.4;22.2
51160;Compertrix;35;1307;279.2;0
51161;Condé-sur-Marne;20;749;60.5;0
51162;Conflans-sur-Seine;28;621;104.4;20
51163;Congy;16;256;14.9;0
51164;Connantray-Vaurefroy;10;137;5;0
51165;Connantre;53;1006;35.6;0
51166;Contault;2;67;6.9;N/A - résultat non disponible
51167;Coole;18;156;5;0
51168;Coolus;22;230;17.1;0
51169;Corbeil;9;99;10.1;N/A - résultat non disponible
51170;Corfélix;7;109;13.3;50
51171;Cormicy;101;1504;47.5;5.6
51172;Cormontreuil;566;6454;1397.4;4.7
51173;Cormoyeux;5;128;58.5;N/A - résultat non disponible
51174;Corribert;4;64;6.5;N/A - résultat non disponible
51175;Corrobert;10;208;14.7;0
51176;Corroy;15;149;7.2;100
51177;Coulommes-la-Montagne;19;207;76.3;0
51178;Coupetz;6;84;7.6;50
51179;Coupéville;14;168;5.5;N/A - résultat non disponible
51181;Courcelles-Sapicourt;27;395;104.1;28.6
51182;Courcemain;8;87;8.8;N/A - résultat non disponible
51183;Courcy;63;1262;80.5;0
51184;Courdemanges;17;388;20.1;0
51185;Courgivaux;23;277;26.2;20
51186;Courjeonnet;6;49;8.6;N/A - résultat non disponible
51187;Courlandon;12;302;87.1;0
51188;Courmas;10;225;74.6;0
51190;Courtagnon;5;74;18.2;0
51191;Courtémont;2;62;5.8;N/A - résultat non disponible
51192;Courthiézy;20;344;58.6;0
51193;Courtisols;202;2345;35.9;9.1
51194;Courville;27;454;38.5;0
51195;Couvrot;24;796;100.2;0
51196;Cramant;62;877;162.4;11.1
51197;La Croix-en-Champagne;2;86;5.1;N/A - résultat non disponible
51198;Crugny;31;675;53.5;12.5
51199;Cuchery;29;414;58;0
51200;Cuis;18;368;44.6;0
51201;Cuisles;3;127;44;0
51202;Cumières;47;716;249.2;0
51203;Cuperly;8;219;10.7;N/A - résultat non disponible
51204;Damery;107;1329;86.5;0
51205;Dampierre-au-Temple;11;270;26.4;0
51206;Dampierre-le-Château;4;117;10.4;N/A - résultat non disponible
51208;Dampierre-sur-Moivre;8;110;9.8;0
51210;Dizy;107;1485;461;0
51211;Dommartin-Dampierre;6;75;8.8;N/A - résultat non disponible
51212;Dommartin-Lettrée;14;163;4.9;0
51213;Dommartin-sous-Hans;3;45;7.7;50
51214;Dommartin-Varimont;6;136;5.8;N/A - résultat non disponible
51215;Dompremy;8;116;32.9;N/A - résultat non disponible
51216;Dontrien;14;259;20.4;0
51217;Dormans;226;2898;128.9;0
51218;Val-de-Vière;5;131;6.8;100
51219;Drosnay;5;195;11;0
51220;Drouilly;6;144;58.8;0
51222;Éclaires;5;86;8.2;0
51223;Écollemont;2;63;21.7;N/A - résultat non disponible
51224;Écriennes;16;166;26.3;0
51225;Écueil;27;349;47.5;0
51226;Écury-le-Repos;5;62;6;0
51227;Écury-sur-Coole;31;491;26.2;0
51228;Élise-Daucourt;4;81;5.4;N/A - résultat non disponible
51229;Épense;4;123;10.7;100
51230;Épernay;1434;22022;969.6;2.9
51231;L'Épine;30;676;21.8;0
51232;Époye;27;417;27;0
51233;Escardes;5;64;4.6;N/A - résultat non disponible
51234;Esclavolles-Lurey;26;644;67.5;0
51235;Les Essarts-lès-Sézanne;19;242;14.1;25
51236;Les Essarts-le-Vicomte;9;135;12;0
51237;Esternay;124;1776;56.5;20
51238;Étoges;40;417;30.3;25
51239;Étréchy;8;102;15.8;0
51240;Étrepy;6;115;15.3;N/A - résultat non disponible
51241;Euvy;6;79;5.5;50
51242;Fagnières;195;4886;250.4;2.1
51243;Faux-Fresnay;13;330;11.6;N/A - résultat non disponible
51244;Faux-Vésigneul;21;239;6.1;0
51245;Faverolles-et-Coëmy;38;597;106.4;11.1
51246;Favresse;14;219;21.5;0
51247;Fèrebrianges;9;136;20.2;N/A - résultat non disponible
51248;Fère-Champenoise;122;2181;32.9;13.3
51249;Festigny;31;392;15.2;0
51250;Fismes;323;5884;346.4;11.3
51251;Flavigny;13;177;21.9;0
51252;Fleury-la-Rivière;32;520;65;0
51253;Florent-en-Argonne;2;217;18;0
51254;Fontaine-Denis-Nuisy;14;235;17.6;0
51255;Fontaine-en-Dormois;1;15;2.5;N/A - résultat non disponible
51256;Fontaine-sur-Ay;28;315;41.8;0
51258;La Forestière;15;206;9;0
51259;Francheville;16;192;20.6;0
51260;Le Fresne;7;75;4.2;N/A - résultat non disponible
51262;Frignicourt;98;1751;182.4;0
51263;Fromentières;15;379;42.5;33.3
51264;Le Gault-Soigny;21;503;19.3;20
51265;Gaye;19;581;28.3;50
51266;Germaine;37;529;35.7;11.1
51267;Germigny;11;184;75.3;0
51268;Germinon;11;188;9.5;N/A - résultat non disponible
51269;Giffaumont-Champaubert;62;286;10.1;0
51270;Gigny-Bussy;11;227;10.4;0
51272;Givry-en-Argonne;27;451;59.3;0
51273;Givry-lès-Loisy;4;73;14.3;N/A - résultat non disponible
51274;Gizaucourt;7;116;15;N/A - résultat non disponible
51275;Glannes;7;184;14.2;N/A - résultat non disponible
51276;Gourgançon;11;146;5;50
51277;Sainte-Marie-du-Lac-Nuisement;17;273;15.7;0
51278;Les Grandes-Loges;12;285;22;0
51279;Granges-sur-Aube;7;182;22.6;0
51280;Gratreuil;2;21;4.8;N/A - résultat non disponible
51281;Grauves;30;618;78.7;0
51282;Gueux;231;1901;211.2;6.7
51283;Hans;7;122;6.7;0
51284;Haussignémont;13;311;108.6;0
51285;Haussimont;6;139;7.8;N/A - résultat non disponible
51286;Hauteville;7;233;22;0
51287;Hautvillers;57;628;55.1;0
51288;Heiltz-le-Hutier;12;235;21.8;0
51289;Heiltz-le-Maurupt;22;435;26.9;0
51290;Heiltz-l'Évêque;8;278;29.6;0
51291;Hermonville;100;1409;105.1;13.3
51292;Herpont;12;122;5.3;0
51293;Heutrégiville;16;504;42.2;0
51294;Hourges;5;84;18.9;N/A - résultat non disponible
51295;Huiron;12;302;22.8;33.3
51296;Humbauville;1;75;4.5;0
51298;Igny-Comblizy;27;436;10.8;28.6
51299;Isles-sur-Suippe;67;979;77.7;22.2
51300;Isle-sur-Marne;6;96;17;N/A - résultat non disponible
51301;Isse;5;109;9.8;N/A - résultat non disponible
51302;Les Istres-et-Bury;2;90;17.7;0
51303;Jâlons;39;550;53.1;28.6
51304;Janvilliers;6;159;19;0
51305;Janvry;23;146;70.1;0
51306;Joiselle;4;107;10.7;0
51307;Jonchery-sur-Suippe;12;228;9.5;0
51308;Jonchery-sur-Vesle;104;1815;572.2;0
51309;Jonquery;9;114;26.3;100
51310;Jouy-lès-Reims;17;208;115.1;0
51311;Jussecourt-Minecourt;4;199;23.1;0
51312;Juvigny;54;959;43.9;40
51313;Lachy;17;347;20.1;50
51314;Lagery;16;234;25.1;0
51315;Landricourt;5;135;23.8;N/A - résultat non disponible
51316;Larzicourt;14;270;16.1;N/A - résultat non disponible
51317;Laval-sur-Tourbe;6;49;3.5;N/A - résultat non disponible
51318;Lavannes;50;573;31.7;27.3
51319;Lenharrée;16;109;5.9;0
51320;Leuvrigny;23;302;38.1;0
51321;Lhéry;4;89;14.1;N/A - résultat non disponible
51322;Lignon;6;119;16.1;0
51323;Linthelles;5;105;9.6;0
51324;Linthes;7;111;12.3;0
51325;Lisse-en-Champagne;7;107;13.1;N/A - résultat non disponible
51326;Livry-Louvercy;55;1083;35.5;14.3
51327;Loisy-en-Brie;12;173;11.5;N/A - résultat non disponible
51328;Loisy-sur-Marne;56;1114;79.5;12.5
51329;Loivre;71;1438;137.6;13.6
51333;Ludes;66;691;56.1;50
51334;Luxémont-et-Villotte;20;444;49.3;0
51336;Maffrécourt;0;57;8.5;N/A - résultat non disponible
51337;Magneux;12;266;84;0
51338;Mailly-Champagne;48;622;61.8;0
51339;Mairy-sur-Marne;31;565;27.1;11.1
51340;Maisons-en-Champagne;26;551;18.6;0
51341;Malmy;1;37;7.2;N/A - résultat non disponible
51342;Mancy;14;237;66.7;0
51343;Marcilly-sur-Seine;29;627;61.9;0
51344;Mardeuil;119;1463;159.8;11.1
51345;Mareuil-en-Brie;21;289;32.6;0
51346;Mareuil-le-Port;67;1151;128.5;0
51348;Marfaux;11;111;15.9;0
51349;Margerie-Hancourt;13;181;8;0
51350;Margny;7;123;12.2;0
51351;Marigny;8;115;9.6;0
51352;Marolles;56;803;188.8;40
51353;Marsangis;1;46;6.8;N/A - résultat non disponible
51354;Marson;20;278;9;0
51355;Massiges;3;43;5.6;N/A - résultat non disponible
51356;Matignicourt-Goncourt;17;156;16.5;N/A - résultat non disponible
51357;Matougues;32;628;45.6;50
51358;Maurupt-le-Montois;16;534;30.7;16.7
51359;Mécringes;12;208;19.6;0
51360;Le Meix-Saint-Epoing;15;295;26.8;0
51361;Le Meix-Tiercelin;7;167;8.6;N/A - résultat non disponible
51362;Merfy;50;603;89.4;18.2
51363;Merlaut;13;271;53;0
51364;Méry-Prémecy;8;67;13.1;N/A - résultat non disponible
51365;Les Mesneux;48;963;219.2;20
51367;Le Mesnil-sur-Oger;81;1001;127.3;12.5
51368;Minaucourt-le-Mesnil-lès-Hurlus;5;46;2;N/A - résultat non disponible
51369;Mœurs-Verdey;18;318;23.9;N/A - résultat non disponible
51370;Moiremont;4;189;11.2;N/A - résultat non disponible
51371;Moivre;2;54;2.6;N/A - résultat non disponible
51372;Moncetz-Longevas;32;569;76.7;0
51373;Moncetz-l'Abbaye;12;88;12.7;0
51374;Mondement-Montgivroux;1;28;3.7;N/A - résultat non disponible
51375;Montbré;14;380;119.2;20
51376;Montgenost;6;159;18.6;0
51377;Montépreux;6;46;3;0
51378;Monthelon;25;346;130.1;0
51379;Montigny-sur-Vesle;29;537;53.5;8.3
51380;Montmirail;205;3551;72.9;2.5
51381;Montmort-Lucy;48;650;21.8;0
51382;Mont-sur-Courville;4;117;19.4;50
51384;Morangis;14;367;44;0
51386;Morsains;13;149;10.1;0
51387;Moslins;16;285;24.3;0
51388;Mourmelon-le-Grand;163;4984;218.6;0
51389;Mourmelon-le-Petit;42;806;66.3;0
51390;Moussy;38;744;271.5;12.5
51391;Muizon;163;2072;291.7;8.7
51392;Mutigny;8;206;53.1;0
51393;Nanteuil-la-Forêt;17;300;20.5;0
51395;Nesle-la-Reposte;8;91;8.7;0
51396;Nesle-le-Repons;6;138;26.8;0
51397;La Neuville-aux-Bois;4;138;9.5;0
51398;La Neuville-aux-Larris;11;192;115.2;0
51399;La Neuville-au-Pont;16;489;34.1;0
51402;Neuvy;19;272;15.8;50
51403;Nogent-l'Abbesse;38;540;52.7;16.7
51404;Noirlieu;12;110;7.9;N/A - résultat non disponible
51406;Norrois;7;152;37.2;0
51407;La Noue;28;377;29.5;0
51409;Nuisement-sur-Coole;18;385;25.5;0
51410;Œuilly;25;595;67.3;20
51412;Ognes;3;60;7.7;N/A - résultat non disponible
51413;Oiry;52;886;82.5;14.3
51414;Olizy;9;142;31.5;0
51415;Omey;2;201;50.8;0
51416;Orbais-l'Abbaye;31;523;33.7;66.7
51417;Orconte;14;366;27;50
51418;Ormes;77;537;79.1;38.5
51419;Outines;11;131;8.2;0
51420;Outrepont;6;76;21.2;N/A - résultat non disponible
51421;Oyes;2;106;13.9;0
51422;Pargny-lès-Reims;42;496;134;0
51423;Pargny-sur-Saulx;68;1700;137.8;13.3
51424;Passavant-en-Argonne;12;177;26.5;0
51425;Passy-Grigny;33;373;31.1;0
51426;Péas;7;65;8.5;100
51428;Les Petites-Loges;28;483;100;11.1
51429;Pévy;21;226;29.3;0
51430;Pierre-Morains;7;92;6.2;N/A - résultat non disponible
51431;Pierry;125;1254;239.7;6.7
51432;Pleurs;29;826;49.5;16.7
51433;Plichancourt;10;250;42.1;25
51434;Plivot;36;751;59.2;0
51435;Pocancy;18;177;6.6;50
51436;Pogny;63;906;65.3;11.1
51437;Poilly;3;95;20.9;0
51438;Poix;7;71;4.8;0
51439;Pomacle;45;530;45.4;25
51440;Pontfaverger-Moronvilliers;103;1738;55.2;16.7
51441;Ponthion;10;103;14.3;N/A - résultat non disponible
51442;Possesse;12;124;3.5;0
51443;Potangis;4;115;13.3;0
51444;Pouillon;21;521;184.5;25
51445;Pourcy;7;192;23.4;0
51446;Pringy;21;432;28.1;0
51447;Prosnes;24;485;14.7;0
51448;Prouilly;47;549;53.9;20
51449;Prunay;84;1032;55.8;0
