Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2022/01/04 00:00:00;2022/01/04 23:59:59;AIRPARIF;FR11ZRE01;ZR ILE-DE-FRANCE;FR04181;RAMBOUILLET;Périurbaine;PM2.5;Fond;Oui;mesures fixes;Moy. journalière;2.2;2.1708333333;µg-m3;100.0;100;100.0;A;1;48.63373;1.830529
2022/01/04 00:00:00;2022/01/04 23:59:59;AIRPARIF;FR11ZRE01;ZR ILE-DE-FRANCE;FR04328;Zone Rurale SE;Rurale régionale;PM2.5;Fond;Oui;mesures fixes;Moy. journalière;1.1;1.0625;µg-m3;100.0;100;100.0;R;1;48.3547;2.6453
2022/01/04 00:00:00;2022/01/04 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. journalière;6.1;6.11;µg-m3;83.0;100;83.0;A;1;48.838615;2.412781
2022/01/05 00:00:00;2022/01/05 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04002;GENNEVILLIERS;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. journalière;9.6;9.6333333333;µg-m3;100.0;100;100.0;A;1;48.930319;2.29435
2022/01/05 00:00:00;2022/01/05 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04004;PARIS 18eme;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. journalière;9.1;9.1458333333;µg-m3;100.0;100;100.0;A;1;48.891666;2.346667
2022/01/05 00:00:00;2022/01/05 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04024;GONESSE;Périurbaine;PM2.5;Fond;Oui;mesures fixes;Moy. journalière;10.0;10.4458333333;µg-m3;100.0;100;100.0;A;1;48.99083;2.444722
2022/01/05 00:00:00;2022/01/05 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04034;VITRY-SUR-SEINE;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. journalière;7.5;7.4708333333;µg-m3;100.0;100;100.0;A;1;48.775897;2.375788
2022/01/05 00:00:00;2022/01/05 23:59:59;AIRPARIF;FR11ZRE01;ZR ILE-DE-FRANCE;FR04048;Zone Rurale Nord;Rurale régionale;PM2.5;Fond;Oui;mesures fixes;Moy. journalière;6.1;6.0541666667;µg-m3;100.0;100;100.0;A;1;49.100277;2.343889
2022/01/05 00:00:00;2022/01/05 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;PM2.5;Fond;Oui;mesures fixes;Moy. journalière;7.9;7.8583333333;µg-m3;100.0;100;100.0;R;1;48.86212;2.344616
2022/01/05 00:00:00;2022/01/05 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04058;Auto A1 -Saint-Denis;Urbaine;PM2.5;Trafic;Oui;mesures fixes;Moy. journalière;11.0;10.8833333333;µg-m3;25.0;100;25.0;N;-1;48.925278;2.356667
2022/01/05 00:00:00;2022/01/05 23:59:59;AIRPARIF;FR11ZRE01;ZR ILE-DE-FRANCE;FR04066;Zone rurale Sud;Rurale régionale;PM2.5;Fond;Oui;mesures fixes;Moy. journalière;5.6;5.6041666667;µg-m3;100.0;100;100.0;A;1;48.364166;2.236944
